y2_statefips,y1_statefips,y1_state,y1_state_name,n1,n2,AGI
06,46,SD,South Dakota,485,800,33980
06,10,DE,Delaware,465,677,37996
06,50,VT,Vermont,440,589,38177
06,54,WV,West Virginia,369,582,34207
08,96,CO,CO Total Migration-US and Foreign,126097,200376,12421781
08,97,CO,CO Total Migration-US,124805,197322,12323709
08,98,CO,CO Total Migration-Foreign,1292,3054,98072
08,97,CO,CO Total Migration-Same State,146724,231614,11776728
08,08,CO,CO Non-migrants,2193326,4281326,257200326
08,06,CA,California,15585,24864,2012297
08,48,TX,Texas,14499,25224,1450560
08,12,FL,Florida,8124,12508,811198
08,04,AZ,Arizona,5950,9729,492160
08,17,IL,Illinois,5473,8015,859286
08,36,NY,New York,4420,6093,667857
08,53,WA,Washington,3879,6356,533713
08,51,VA,Virginia,3191,5256,335469
08,13,GA,Georgia,3087,5195,256109
08,37,NC,North Carolina,2970,4909,231989
08,39,OH,Ohio,2771,4079,230350
08,29,MO,Missouri,2658,4148,215273
08,42,PA,Pennsylvania,2641,3678,246907
08,35,NM,New Mexico,2631,4399,173925
08,27,MN,Minnesota,2574,3567,205738
08,20,KS,Kansas,2339,3936,178279
08,26,MI,Michigan,2339,3224,164448
08,49,UT,Utah,2337,4038,167964
08,55,WI,Wisconsin,2206,2993,157776
08,41,OR,Oregon,2141,3115,168806
08,25,MA,Massachusetts,2134,2810,226317
08,47,TN,Tennessee,2046,3260,163776
08,32,NV,Nevada,2031,3422,161343
08,18,IN,Indiana,1887,2871,153492
08,31,NE,Nebraska,1864,2893,128925
08,56,WY,Wyoming,1822,2866,127082
08,24,MD,Maryland,1720,2702,174045
08,40,OK,Oklahoma,1671,2939,120512
08,34,NJ,New Jersey,1645,2391,205657
08,19,IA,Iowa,1605,2321,117513
08,22,LA,Louisiana,1441,2312,116531
08,57,FR,Foreign,1292,3054,98072
08,45,SC,South Carolina,1243,1979,106412
08,15,HI,Hawaii,1155,2246,101526
08,01,AL,Alabama,1109,1912,96181
08,30,MT,Montana,1012,1584,75370
08,16,ID,Idaho,1012,1770,66741
08,09,CT,Connecticut,946,1310,111930
08,21,KY,Kentucky,941,1541,61713
08,05,AR,Arkansas,822,1354,47618
08,46,SD,South Dakota,722,1127,43715
08,02,AK,Alaska,700,1289,52150
08,11,DC,District Of Columbia,604,794,107141
08,38,ND,North Dakota,550,905,32946
08,28,MS,Mississippi,532,917,33764
08,33,NH,New Hampshire,456,630,34584
08,50,VT,Vermont,344,431,22386
08,23,ME,Maine,328,450,28064
08,54,WV,West Virginia,247,385,17216
08,44,RI,Rhode Island,215,299,15150
08,10,DE,Delaware,186,286,13807
09,96,CT,CT Total Migration-US and Foreign,49306,82597,6846872
09,97,CT,CT Total Migration-US,49104,82190,6834972
09,98,CT,CT Total Migration-Foreign,202,407,11901
09,97,CT,CT Total Migration-Same State,36894,58269,2864092
09,09,CT,CT Non-migrants,1446297,2773488,198713915
09,36,NY,New York,17311,30993,3194381
09,25,MA,Massachusetts,6184,9477,596592
09,12,FL,Florida,3945,6296,546128
09,06,CA,California,2320,3877,424068
09,34,NJ,New Jersey,2208,3770,421216
09,44,RI,Rhode Island,1882,3079,137167
09,42,PA,Pennsylvania,1416,2261,145770
09,48,TX,Texas,1285,2307,150750
09,37,NC,North Carolina,1126,1844,99197
09,51,VA,Virginia,1017,1730,113473
09,13,GA,Georgia,770,1255,62491
09,45,SC,South Carolina,730,1219,52910
09,24,MD,Maryland,658,1068,92008
09,08,CO,Colorado,643,972,51796
09,33,NH,New Hampshire,621,949,57227
09,17,IL,Illinois,590,909,88169
09,23,ME,Maine,496,734,33930
09,39,OH,Ohio,495,792,39313
09,04,AZ,Arizona,477,772,37312
09,53,WA,Washington,471,800,52972
09,26,MI,Michigan,386,605,35879
09,50,VT,Vermont,341,487,27411
09,47,TN,Tennessee,330,549,26256
09,11,DC,District Of Columbia,266,351,71680
09,29,MO,Missouri,235,387,16562
09,18,IN,Indiana,234,360,14943
09,27,MN,Minnesota,223,360,22194
09,41,OR,Oregon,218,342,24010
09,57,FR,Foreign,202,407,11901
09,55,WI,Wisconsin,201,343,18915
09,32,NV,Nevada,200,328,34351
09,49,UT,Utah,173,294,11873
09,22,LA,Louisiana,159,249,10205
09,15,HI,Hawaii,150,293,10566
09,01,AL,Alabama,138,208,7302
09,21,KY,Kentucky,135,252,9583
09,10,DE,Delaware,112,177,8506
09,40,OK,Oklahoma,103,160,7580
09,19,IA,Iowa,99,156,7512
09,20,KS,Kansas,98,166,9236
09,35,NM,New Mexico,94,152,7179
09,05,AR,Arkansas,80,120,7922
09,28,MS,Mississippi,76,103,3884
09,31,NE,Nebraska,72,120,5685
09,02,AK,Alaska,65,108,4657
09,54,WV,West Virginia,60,94,3499
09,16,ID,Idaho,59,86,3750
09,30,MT,Montana,53,84,3692
09,56,WY,Wyoming,39,64,19411
09,46,SD,South Dakota,31,47,1915
09,38,ND,North Dakota,29,41,1942
10,96,DE,DE Total Migration-US and Foreign,22356,38766,2133338
10,97,DE,DE Total Migration-US,22233,38521,2125980
10,98,DE,DE Total Migration-Foreign,123,245,7358
10,97,DE,DE Total Migration-Same State,4597,8156,304508
10,10,DE,DE Non-migrants,389013,752742,35089485
10,42,PA,Pennsylvania,6256,11036,525571
10,24,MD,Maryland,4013,6803,419494
10,34,NJ,New Jersey,2586,4532,256164
10,36,NY,New York,1974,3439,186998
10,51,VA,Virginia,1067,1879,155957
10,12,FL,Florida,983,1672,83485
10,06,CA,California,574,968,67397
10,48,TX,Texas,491,892,41745
10,37,NC,North Carolina,484,809,33249
10,13,GA,Georgia,314,551,20837
10,25,MA,Massachusetts,268,408,35507
10,09,CT,Connecticut,265,448,32770
10,45,SC,South Carolina,240,406,18510
10,39,OH,Ohio,236,414,19602
10,17,IL,Illinois,188,320,22092
10,04,AZ,Arizona,175,298,13586
10,47,TN,Tennessee,174,298,10655
10,08,CO,Colorado,172,284,17045
10,11,DC,District Of Columbia,166,234,37092
10,26,MI,Michigan,127,211,8836
10,57,FR,Foreign,123,245,7358
10,53,WA,Washington,118,230,11715
10,32,NV,Nevada,96,175,6057
10,29,MO,Missouri,80,149,6381
10,18,IN,Indiana,77,145,5326
10,01,AL,Alabama,75,135,5275
10,54,WV,West Virginia,70,127,6494
10,20,KS,Kansas,65,123,5662
10,21,KY,Kentucky,65,92,3822
10,55,WI,Wisconsin,63,97,8021
10,41,OR,Oregon,59,96,10103
10,27,MN,Minnesota,56,85,3541
10,40,OK,Oklahoma,51,97,3326
10,23,ME,Maine,50,83,3139
10,35,NM,New Mexico,49,69,2674
10,19,IA,Iowa,48,69,2875
10,22,LA,Louisiana,48,86,2691
10,49,UT,Utah,47,95,5870
10,28,MS,Mississippi,45,80,2367
10,44,RI,Rhode Island,40,61,2843
10,02,AK,Alaska,38,85,2231
10,05,AR,Arkansas,38,61,2119
10,33,NH,New Hampshire,36,67,4091
10,15,HI,Hawaii,33,60,3353
10,50,VT,Vermont,32,63,2883
10,38,ND,North Dakota,23,52,1936
10,16,ID,Idaho,23,39,1519
10,31,NE,Nebraska,20,36,1254
10,30,MT,Montana,19,36,1129
10,46,SD,South Dakota,16,26,692
10,56,WY,Wyoming,-1,-1,-1
11,96,DC,DC Total Migration-US and Foreign,30776,39130,3113953
11,97,DC,DC Total Migration-US,30491,38582,3075699
11,98,DC,DC Total Migration-Foreign,285,548,38254
11,11,DC,DC Non-migrants,262311,427413,38827102
11,24,MD,Maryland,7218,10389,660896
11,51,VA,Virginia,5323,6399,534664
11,36,NY,New York,2140,2522,291020
11,06,CA,California,1931,2407,300833
11,12,FL,Florida,1334,1704,138746
11,25,MA,Massachusetts,1082,1267,112060
11,42,PA,Pennsylvania,1081,1238,93130
11,48,TX,Texas,1022,1331,109440
11,37,NC,North Carolina,962,1186,70283
11,34,NJ,New Jersey,827,953,78390
11,17,IL,Illinois,767,892,79570
11,13,GA,Georgia,728,885,58762
11,39,OH,Ohio,470,560,41777
11,26,MI,Michigan,447,522,33299
11,09,CT,Connecticut,432,500,40151
11,08,CO,Colorado,408,509,40627
11,53,WA,Washington,402,519,50506
11,47,TN,Tennessee,298,368,26312
11,57,FR,Foreign,285,548,38254
11,45,SC,South Carolina,276,343,42446
11,27,MN,Minnesota,268,300,19047
11,04,AZ,Arizona,228,275,23933
11,55,WI,Wisconsin,206,231,13299
11,29,MO,Missouri,206,226,14967
11,18,IN,Indiana,193,231,12624
11,22,LA,Louisiana,176,202,11604
11,41,OR,Oregon,159,196,14220
11,01,AL,Alabama,152,199,10062
11,19,IA,Iowa,132,146,7004
11,10,DE,Delaware,120,159,13668
11,21,KY,Kentucky,117,134,8217
11,15,HI,Hawaii,117,184,10819
11,33,NH,New Hampshire,109,132,10795
11,35,NM,New Mexico,99,137,11408
11,44,RI,Rhode Island,96,106,8036
11,49,UT,Utah,93,126,9463
11,23,ME,Maine,92,105,8567
11,50,VT,Vermont,85,91,6086
11,32,NV,Nevada,85,106,7248
11,54,WV,West Virginia,83,108,6557
11,28,MS,Mississippi,82,115,6490
11,40,OK,Oklahoma,78,96,6010
11,20,KS,Kansas,77,97,6090
11,05,AR,Arkansas,61,83,5148
11,31,NE,Nebraska,59,86,4276
11,02,AK,Alaska,45,59,3980
11,16,ID,Idaho,39,52,2299
11,30,MT,Montana,37,39,2619
11,56,WY,Wyoming,18,25,6195
11,46,SD,South Dakota,18,26,1148
11,38,ND,North Dakota,13,16,906
12,96,FL,FL Total Migration-US and Foreign,402830,712310,62697169
12,97,FL,FL Total Migration-US,398307,702615,62397833
12,98,FL,FL Total Migration-Foreign,4523,9695,299336
12,97,FL,FL Total Migration-Same State,374254,633905,27456941
12,12,FL,FL Non-migrants,8415987,15837332,857534204
12,36,NY,New York,51967,88344,9504484
12,13,GA,Georgia,24383,43402,2722787
12,06,CA,California,24011,42412,4490657
12,34,NJ,New Jersey,23128,41610,5277917
12,48,TX,Texas,21221,37777,2422908
12,42,PA,Pennsylvania,18666,32347,2932869
12,17,IL,Illinois,17728,31620,4101617
12,51,VA,Virginia,15486,28685,2240396
12,37,NC,North Carolina,15362,27207,1827768
12,39,OH,Ohio,14584,24851,2376890
12,25,MA,Massachusetts,14018,23596,2855657
12,26,MI,Michigan,12107,20842,1777002
12,24,MD,Maryland,10472,18330,1827817
12,08,CO,Colorado,10381,18289,1283276
12,47,TN,Tennessee,9976,17849,1065345
12,09,CT,Connecticut,9328,16262,2076419
12,18,IN,Indiana,8418,14803,1048489
12,45,SC,South Carolina,7495,13193,688911
12,01,AL,Alabama,7124,12769,601845
12,53,WA,Washington,6778,13532,1115362
12,29,MO,Missouri,5782,10489,1183468
12,04,AZ,Arizona,5662,9783,566435
12,55,WI,Wisconsin,5527,9729,872252
12,27,MN,Minnesota,5423,9802,1173921
12,21,KY,Kentucky,5084,9087,592305
12,57,FR,Foreign,4523,9695,299336
12,32,NV,Nevada,4313,7476,614975
12,22,LA,Louisiana,3772,6800,384039
12,33,NH,New Hampshire,3039,5235,517289
12,44,RI,Rhode Island,2789,4767,450766
12,41,OR,Oregon,2772,4946,288192
12,23,ME,Maine,2609,4315,350664
12,19,IA,Iowa,2454,4207,321315
12,28,MS,Mississippi,2385,4339,168864
12,20,KS,Kansas,2319,4216,270898
12,49,UT,Utah,2308,4744,241810
12,40,OK,Oklahoma,2239,4147,174469
12,54,WV,West Virginia,1831,3185,149313
12,10,DE,Delaware,1807,3127,232892
12,05,AR,Arkansas,1760,3259,166967
12,35,NM,New Mexico,1695,3141,173897
12,15,HI,Hawaii,1672,3378,138960
12,31,NE,Nebraska,1443,2621,192583
12,11,DC,District Of Columbia,1321,1782,351829
12,50,VT,Vermont,1095,1836,138165
12,02,AK,Alaska,982,1877,73283
12,16,ID,Idaho,970,1885,81909
12,30,MT,Montana,747,1339,65619
12,46,SD,South Dakota,694,1259,61867
12,38,ND,North Dakota,660,1226,105837
12,56,WY,Wyoming,520,898,54636
13,96,GA,GA Total Migration-US and Foreign,155523,284718,11623089
13,97,GA,GA Total Migration-US,153844,280977,11524538
13,98,GA,GA Total Migration-Foreign,1679,3741,98550
13,97,GA,GA Total Migration-Same State,242294,446349,15953493
13,13,GA,GA Non-migrants,3657235,7519287,340699715
13,12,FL,Florida,26876,48301,1857012
13,36,NY,New York,10225,17830,713922
13,06,CA,California,9962,18479,975710
13,48,TX,Texas,9328,17714,727179
13,37,NC,North Carolina,8527,15145,578776
13,45,SC,South Carolina,8283,14698,508454
13,01,AL,Alabama,8159,14709,482328
13,47,TN,Tennessee,8101,14617,556904
13,51,VA,Virginia,5442,10038,469766
13,17,IL,Illinois,4597,8433,426672
13,34,NJ,New Jersey,4220,8001,386989
13,42,PA,Pennsylvania,4096,7390,326157
13,39,OH,Ohio,3807,6679,292041
13,24,MD,Maryland,3380,6154,344440
13,26,MI,Michigan,2943,5341,203254
13,08,CO,Colorado,2892,5423,235913
13,53,WA,Washington,2613,5284,254040
13,22,LA,Louisiana,2324,4322,128869
13,18,IN,Indiana,2230,4240,139181
13,04,AZ,Arizona,2223,4293,165452
13,25,MA,Massachusetts,2202,3829,226208
13,28,MS,Mississippi,1950,3513,96551
13,29,MO,Missouri,1735,3186,123194
13,21,KY,Kentucky,1708,3218,107517
13,57,FR,Foreign,1679,3741,98550
13,09,CT,Connecticut,1524,2807,135269
13,55,WI,Wisconsin,1203,2184,87112
13,32,NV,Nevada,1183,2145,76446
13,27,MN,Minnesota,1173,2115,99019
13,20,KS,Kansas,934,1975,64649
13,40,OK,Oklahoma,844,1582,48207
13,05,AR,Arkansas,844,1603,55397
13,41,OR,Oregon,839,1513,64768
13,49,UT,Utah,811,1778,68222
13,15,HI,Hawaii,731,1677,45245
13,19,IA,Iowa,710,1268,44941
13,11,DC,District Of Columbia,586,818,56229
13,35,NM,New Mexico,499,947,32249
13,02,AK,Alaska,485,1043,30265
13,10,DE,Delaware,466,839,26373
13,54,WV,West Virginia,458,821,39537
13,31,NE,Nebraska,412,776,32211
13,33,NH,New Hampshire,376,684,45047
13,44,RI,Rhode Island,357,613,29099
13,16,ID,Idaho,321,647,21583
13,23,ME,Maine,315,584,25918
13,30,MT,Montana,242,406,12841
13,38,ND,North Dakota,239,450,19667
13,46,SD,South Dakota,168,339,11991
13,56,WY,Wyoming,155,280,15267
13,50,VT,Vermont,146,246,10456
15,96,HI,HI Total Migration-US and Foreign,26395,49595,2642960
15,97,HI,HI Total Migration-US,25286,46825,2551731
15,98,HI,HI Total Migration-Foreign,1109,2770,91228
15,97,HI,HI Total Migration-Same State,2836,4638,185700
15,15,HI,HI Non-migrants,564311,1074790,48757911
15,06,CA,California,6123,10576,834153
15,53,WA,Washington,1893,3504,207751
15,48,TX,Texas,1865,3797,147391
15,12,FL,Florida,1244,2230,94797
15,57,FR,Foreign,1109,2770,91228
15,51,VA,Virginia,1068,2396,92365
15,08,CO,Colorado,1013,1857,89431
15,04,AZ,Arizona,839,1435,62333
15,36,NY,New York,808,1299,105603
15,32,NV,Nevada,795,1387,52356
15,41,OR,Oregon,786,1298,83870
15,13,GA,Georgia,669,1346,40295
15,37,NC,North Carolina,633,1403,41325
15,24,MD,Maryland,511,1029,51568
15,49,UT,Utah,480,1070,103275
15,17,IL,Illinois,443,732,52555
15,42,PA,Pennsylvania,392,682,48699
15,45,SC,South Carolina,366,673,21887
15,34,NJ,New Jersey,350,578,28551
15,25,MA,Massachusetts,328,447,25184
15,39,OH,Ohio,326,575,19221
15,02,AK,Alaska,308,664,20427
15,26,MI,Michigan,296,473,20962
15,47,TN,Tennessee,291,573,18096
15,29,MO,Missouri,285,526,18482
15,09,CT,Connecticut,234,448,19817
15,01,AL,Alabama,227,509,16721
15,27,MN,Minnesota,217,365,15235
15,20,KS,Kansas,215,528,17020
15,40,OK,Oklahoma,214,501,12459
15,18,IN,Indiana,198,357,42568
15,16,ID,Idaho,185,378,16231
15,22,LA,Louisiana,173,363,9980
15,55,WI,Wisconsin,166,295,22537
15,35,NM,New Mexico,158,298,11408
15,21,KY,Kentucky,155,332,9324
15,30,MT,Montana,120,202,9648
