y1_statefips,y2_statefips,y2_state,y2_state_name,n1,n2,AGI
04,04,AZ,AZ Non-migrants,2751830,5449252,252563347
04,06,CA,California,16283,26082,1224370
04,48,TX,Texas,9966,17750,800298
04,53,WA,Washington,5803,9327,514379
04,08,CO,Colorado,5683,8903,466663
04,12,FL,Florida,5096,8474,482120
04,17,IL,Illinois,3606,5634,256413
04,32,NV,Nevada,3387,5694,232812
04,49,UT,Utah,3239,6014,208647
04,41,OR,Oregon,3130,4866,224975
04,35,NM,New Mexico,3006,5229,170209
04,37,NC,North Carolina,2863,5167,231140
04,36,NY,New York,2528,3582,189062
04,26,MI,Michigan,2521,4229,175553
04,39,OH,Ohio,2240,3873,157672
04,47,TN,Tennessee,2188,3988,180749
04,27,MN,Minnesota,2175,3508,168494
04,57,FR,Foreign,2098,3672,155145
04,13,GA,Georgia,2084,3813,148510
04,51,VA,Virginia,1967,3540,159021
04,55,WI,Wisconsin,1916,3150,131914
04,29,MO,Missouri,1812,3266,122259
04,42,PA,Pennsylvania,1739,2831,130800
04,16,ID,Idaho,1702,3143,120775
04,18,IN,Indiana,1531,2684,100224
04,40,OK,Oklahoma,1384,2670,79524
04,45,SC,South Carolina,1319,2396,112008
04,19,IA,Iowa,1132,1895,76855
04,20,KS,Kansas,1036,1815,72739
04,25,MA,Massachusetts,1015,1426,77273
04,30,MT,Montana,964,1661,73576
04,24,MD,Maryland,879,1461,69854
04,34,NJ,New Jersey,866,1324,74019
04,05,AR,Arkansas,859,1652,58589
04,15,HI,Hawaii,825,1426,68580
04,31,NE,Nebraska,799,1326,54455
04,21,KY,Kentucky,794,1466,50274
04,01,AL,Alabama,748,1416,51751
04,46,SD,South Dakota,636,1033,53126
04,02,AK,Alaska,612,1032,42478
04,22,LA,Louisiana,549,950,34776
04,38,ND,North Dakota,538,893,30356
04,56,WY,Wyoming,494,886,36577
04,09,CT,Connecticut,480,755,39138
04,28,MS,Mississippi,392,708,22082
04,23,ME,Maine,329,528,25078
04,11,DC,District of Columbia,277,316,19564
04,33,NH,New Hampshire,273,390,19632
04,54,WV,West Virginia,202,336,11896
04,10,DE,Delaware,176,290,16063
04,50,VT,Vermont,163,281,11968
04,44,RI,Rhode Island,153,223,9528
05,96,AR,AR Total Migration-US and Foreign,32121,57903,1905022
05,97,AR,AR Total Migration-US,31728,57238,1882656
05,98,AR,AR Total Migration-Foreign,393,665,22367
05,97,AR,AR Total Migration-Same State,45859,85196,2220972
05,05,AR,AR Non-migrants,1036813,2178548,84247653
05,48,TX,Texas,6498,11833,406707
05,29,MO,Missouri,3143,5808,153147
05,40,OK,Oklahoma,2929,5580,137913
05,47,TN,Tennessee,1839,3286,99743
05,12,FL,Florida,1743,3147,168386
05,06,CA,California,1313,2218,84430
05,22,LA,Louisiana,1063,1989,51255
05,17,IL,Illinois,882,1480,49913
05,08,CO,Colorado,875,1397,53073
05,13,GA,Georgia,824,1481,50901
05,28,MS,Mississippi,793,1510,39475
05,20,KS,Kansas,661,1173,36552
05,37,NC,North Carolina,642,1158,41029
05,04,AZ,Arizona,582,1014,33285
05,53,WA,Washington,513,905,31636
05,01,AL,Alabama,513,1002,32906
05,26,MI,Michigan,503,844,24090
05,51,VA,Virginia,485,872,34119
05,39,OH,Ohio,463,898,31139
05,36,NY,New York,432,657,25358
05,18,IN,Indiana,409,767,20002
05,57,FR,Foreign,393,665,22367
05,19,IA,Iowa,359,707,17019
05,21,KY,Kentucky,337,613,20696
05,55,WI,Wisconsin,310,514,17498
05,45,SC,South Carolina,310,570,21243
05,42,PA,Pennsylvania,275,478,20354
05,27,MN,Minnesota,269,504,14708
05,41,OR,Oregon,259,441,14845
05,32,NV,Nevada,257,432,13573
05,49,UT,Utah,222,427,13748
05,35,NM,New Mexico,202,351,9930
05,31,NE,Nebraska,198,366,12184
05,24,MD,Maryland,192,338,12087
05,25,MA,Massachusetts,163,253,11385
05,34,NJ,New Jersey,151,243,12907
05,16,ID,Idaho,134,266,8428
05,02,AK,Alaska,113,200,5630
05,15,HI,Hawaii,112,214,7037
05,30,MT,Montana,98,188,6226
05,46,SD,South Dakota,93,164,5379
05,38,ND,North Dakota,80,152,3758
05,09,CT,Connecticut,79,120,5223
05,56,WY,Wyoming,78,141,3693
05,11,DC,District of Columbia,67,85,4028
05,54,WV,West Virginia,62,92,4223
05,23,ME,Maine,58,108,2991
05,33,NH,New Hampshire,48,88,2824
05,50,VT,Vermont,33,45,1636
05,44,RI,Rhode Island,32,60,1862
05,10,DE,Delaware,32,59,2483
06,96,CA,CA Total Migration-US and Foreign,368462,616041,38038577
06,97,CA,CA Total Migration-US,353260,590247,36074839
06,98,CA,CA Total Migration-Foreign,15202,25794,1963739
06,97,CA,CA Total Migration-Same State,484153,798517,47546905
06,06,CA,CA Non-migrants,15314612,30214656,1772983171
06,48,TX,Texas,44417,82481,4764727
06,04,AZ,Arizona,28402,47885,2486771
06,32,NV,Nevada,26210,43801,2688408
06,53,WA,Washington,24625,38093,2745848
06,36,NY,New York,20595,25783,2830915
06,12,FL,Florida,20241,34248,2639386
06,41,OR,Oregon,16765,25392,1472744
06,57,FR,Foreign,15202,25794,1963739
06,08,CO,Colorado,14044,21800,1442518
06,47,TN,Tennessee,10246,19473,1114012
06,37,NC,North Carolina,9978,18066,971623
06,51,VA,Virginia,9309,17124,879221
06,17,IL,Illinois,9063,13617,944999
06,13,GA,Georgia,8796,15739,793031
06,49,UT,Utah,7916,13772,813178
06,16,ID,Idaho,7907,14845,820069
06,25,MA,Massachusetts,6565,9037,825498
06,15,HI,Hawaii,5598,9315,546992
06,42,PA,Pennsylvania,5547,8526,563957
06,39,OH,Ohio,5040,8221,420763
06,26,MI,Michigan,4987,8189,478838
06,34,NJ,New Jersey,4880,7479,668273
06,29,MO,Missouri,4443,7970,323770
06,24,MD,Maryland,4407,7330,441518
06,40,OK,Oklahoma,4207,8136,262605
06,45,SC,South Carolina,4179,7802,382592
06,18,IN,Indiana,3482,6264,271484
06,27,MN,Minnesota,3396,5601,297322
06,35,NM,New Mexico,3262,5252,250526
06,55,WI,Wisconsin,3143,5119,244191
06,30,MT,Montana,2817,4695,306812
06,05,AR,Arkansas,2736,5206,188510
06,01,AL,Alabama,2342,4462,173793
06,20,KS,Kansas,2251,4218,151476
06,21,KY,Kentucky,2215,4048,168893
06,09,CT,Connecticut,2146,3292,243954
06,22,LA,Louisiana,2093,3508,145968
06,11,DC,District of Columbia,2037,2432,207384
06,19,IA,Iowa,1830,3186,124063
06,31,NE,Nebraska,1398,2541,85401
06,02,AK,Alaska,1363,2248,86280
06,46,SD,South Dakota,1243,2119,112281
06,28,MS,Mississippi,1129,2097,73590
06,56,WY,Wyoming,1092,1915,157060
06,23,ME,Maine,937,1440,90444
06,33,NH,New Hampshire,898,1432,122528
06,44,RI,Rhode Island,806,1221,71556
06,38,ND,North Dakota,749,1346,39619
06,10,DE,Delaware,532,850,53707
06,50,VT,Vermont,523,784,53810
06,54,WV,West Virginia,473,847,31930
08,96,CO,CO Total Migration-US and Foreign,112495,184470,9501374
08,97,CO,CO Total Migration-US,110049,180132,9303527
08,98,CO,CO Total Migration-Foreign,2446,4338,197847
08,97,CO,CO Total Migration-Same State,137982,213365,11017520
08,08,CO,CO Non-migrants,2313002,4460402,258758468
08,48,TX,Texas,12275,21783,1088464
08,06,CA,California,9699,14394,877153
08,12,FL,Florida,9070,15384,954126
08,04,AZ,Arizona,6012,9585,584461
08,53,WA,Washington,3935,6024,340922
08,37,NC,North Carolina,3423,5995,289070
08,36,NY,New York,3210,4349,273516
08,17,IL,Illinois,3198,4609,290695
08,29,MO,Missouri,2677,4572,194513
08,35,NM,New Mexico,2642,4328,168152
08,51,VA,Virginia,2627,4636,229810
08,13,GA,Georgia,2571,4673,194905
08,49,UT,Utah,2489,4080,205319
08,57,FR,Foreign,2446,4338,197847
08,20,KS,Kansas,2355,4234,149977
08,47,TN,Tennessee,2304,3835,225433
08,41,OR,Oregon,2296,3367,169733
08,56,WY,Wyoming,2280,3825,179200
08,40,OK,Oklahoma,2278,4228,156368
08,26,MI,Michigan,2100,3288,155180
08,39,OH,Ohio,2075,3319,154587
08,27,MN,Minnesota,2024,3084,154863
08,42,PA,Pennsylvania,1944,3036,160738
08,31,NE,Nebraska,1822,3019,120216
08,32,NV,Nevada,1802,2876,162438
08,55,WI,Wisconsin,1771,2733,135063
08,45,SC,South Carolina,1698,3065,154574
08,30,MT,Montana,1469,2235,137379
08,25,MA,Massachusetts,1389,1900,125375
08,19,IA,Iowa,1346,2134,90423
08,18,IN,Indiana,1340,2214,97062
08,01,AL,Alabama,1261,2360,98511
08,24,MD,Maryland,1209,1946,106623
08,16,ID,Idaho,1188,2134,111417
08,05,AR,Arkansas,1100,1971,82990
08,46,SD,South Dakota,990,1647,76169
08,34,NJ,New Jersey,978,1424,86408
08,15,HI,Hawaii,915,1590,66311
08,22,LA,Louisiana,907,1563,56192
08,21,KY,Kentucky,907,1687,56858
08,09,CT,Connecticut,661,1018,61194
08,02,AK,Alaska,625,1054,43218
08,28,MS,Mississippi,518,858,31490
08,23,ME,Maine,468,733,38518
08,38,ND,North Dakota,451,767,28560
08,11,DC,District of Columbia,427,516,33689
08,33,NH,New Hampshire,399,622,41120
08,50,VT,Vermont,331,489,21891
08,54,WV,West Virginia,240,411,14980
08,44,RI,Rhode Island,206,309,17036
08,10,DE,Delaware,147,229,10641
09,96,CT,CT Total Migration-US and Foreign,55029,83943,5903644
09,97,CT,CT Total Migration-US,53627,81733,5774217
09,98,CT,CT Total Migration-Foreign,1402,2210,129428
09,97,CT,CT Total Migration-Same State,35019,54503,2627573
09,09,CT,CT Non-migrants,1485668,2835790,193117324
09,36,NY,New York,10486,14645,1203524
09,12,FL,Florida,7668,12876,1210370
09,25,MA,Massachusetts,6467,8711,556383
09,06,CA,California,2534,3536,312205
09,37,NC,North Carolina,2442,4184,228226
09,48,TX,Texas,2170,3755,237316
09,34,NJ,New Jersey,2060,3165,230014
09,42,PA,Pennsylvania,1752,2646,148840
09,45,SC,South Carolina,1698,2915,189607
09,51,VA,Virginia,1541,2518,135590
09,44,RI,Rhode Island,1494,2135,136992
09,57,FR,Foreign,1402,2210,129428
09,13,GA,Georgia,1341,2324,108889
09,33,NH,New Hampshire,937,1447,119081
09,08,CO,Colorado,883,1147,76736
09,24,MD,Maryland,845,1314,67177
09,23,ME,Maine,796,1213,74304
09,17,IL,Illinois,748,1078,83612
09,47,TN,Tennessee,677,1173,66882
09,53,WA,Washington,650,977,50720
09,04,AZ,Arizona,640,1014,59499
09,50,VT,Vermont,579,759,50556
09,39,OH,Ohio,566,905,44812
09,11,DC,District of Columbia,504,579,39373
09,26,MI,Michigan,402,626,34700
09,01,AL,Alabama,267,480,21540
09,29,MO,Missouri,261,421,21710
09,27,MN,Minnesota,255,420,24220
09,32,NV,Nevada,239,374,20499
09,49,UT,Utah,237,394,34005
09,18,IN,Indiana,236,406,17479
09,55,WI,Wisconsin,232,373,19903
09,10,DE,Delaware,218,348,21582
09,41,OR,Oregon,197,307,16911
09,21,KY,Kentucky,197,351,14049
09,15,HI,Hawaii,184,317,11976
09,22,LA,Louisiana,165,260,10357
09,40,OK,Oklahoma,123,194,8041
09,35,NM,New Mexico,105,151,9105
09,19,IA,Iowa,96,137,5096
09,20,KS,Kansas,93,145,6820
09,05,AR,Arkansas,86,150,7545
09,28,MS,Mississippi,78,141,4276
09,16,ID,Idaho,76,122,5404
09,30,MT,Montana,73,100,4061
09,31,NE,Nebraska,71,122,6292
09,54,WV,West Virginia,67,104,4247
09,02,AK,Alaska,65,94,3459
09,46,SD,South Dakota,57,84,4730
09,56,WY,Wyoming,39,58,4483
09,38,ND,North Dakota,30,38,1019
10,96,DE,DE Total Migration-US and Foreign,17538,28513,1338105
10,97,DE,DE Total Migration-US,17226,27956,1317828
10,98,DE,DE Total Migration-Foreign,312,557,20278
10,97,DE,DE Total Migration-Same State,4326,7567,283392
10,10,DE,DE Non-migrants,403901,777967,37188509
10,42,PA,Pennsylvania,3885,6237,294829
10,24,MD,Maryland,2955,4909,193944
10,12,FL,Florida,1546,2618,169481
10,34,NJ,New Jersey,1241,1971,92985
10,36,NY,New York,914,1346,64812
10,51,VA,Virginia,854,1415,67496
10,37,NC,North Carolina,710,1205,51778
10,48,TX,Texas,686,1196,53845
10,06,CA,California,475,720,46341
10,13,GA,Georgia,408,681,23882
10,45,SC,South Carolina,356,599,29730
10,57,FR,Foreign,312,557,20278
10,25,MA,Massachusetts,244,317,20107
10,08,CO,Colorado,210,315,16312
10,39,OH,Ohio,201,330,13056
10,47,TN,Tennessee,200,323,13413
10,17,IL,Illinois,198,299,14272
10,04,AZ,Arizona,174,267,10455
10,11,DC,District of Columbia,167,203,15057
10,53,WA,Washington,138,227,11947
10,09,CT,Connecticut,131,210,10228
10,18,IN,Indiana,124,214,8177
10,26,MI,Michigan,115,167,9645
10,54,WV,West Virginia,99,163,5027
10,32,NV,Nevada,86,146,7327
10,01,AL,Alabama,74,135,5659
10,29,MO,Missouri,71,111,4378
10,40,OK,Oklahoma,68,139,3616
10,55,WI,Wisconsin,65,106,4787
10,21,KY,Kentucky,64,98,3395
10,23,ME,Maine,62,106,4042
10,49,UT,Utah,60,100,5537
10,15,HI,Hawaii,58,104,4640
10,33,NH,New Hampshire,53,85,4980
10,22,LA,Louisiana,53,89,3176
10,27,MN,Minnesota,51,68,2935
10,41,OR,Oregon,46,70,3074
10,05,AR,Arkansas,42,83,2987
10,28,MS,Mississippi,41,85,2398
10,19,IA,Iowa,37,55,2217
10,35,NM,New Mexico,36,53,1879
10,44,RI,Rhode Island,34,59,2745
10,02,AK,Alaska,31,59,1766
10,30,MT,Montana,27,42,1519
10,16,ID,Idaho,26,42,1149
10,20,KS,Kansas,24,38,1926
10,50,VT,Vermont,22,41,2039
10,38,ND,North Dakota,17,30,571
10,31,NE,Nebraska,17,31,1072
10,46,SD,South Dakota,16,22,963
10,56,WY,Wyoming,14,27,231
11,96,DC,DC Total Migration-US and Foreign,32142,45451,3767887
11,97,DC,DC Total Migration-US,31175,43869,3652385
11,98,DC,DC Total Migration-Foreign,967,1582,115502
11,11,DC,DC Non-migrants,268556,436527,37934858
11,24,MD,Maryland,9213,15055,936201
11,51,VA,Virginia,6502,9007,872816
11,36,NY,New York,2586,2911,293510
11,06,CA,California,1789,2217,217251
11,12,FL,Florida,1200,1645,213006
11,57,FR,Foreign,967,1582,115502
11,48,TX,Texas,941,1298,113337
11,42,PA,Pennsylvania,919,1135,97816
11,37,NC,North Carolina,827,1120,87217
11,25,MA,Massachusetts,818,1000,109077
11,17,IL,Illinois,636,751,65146
11,13,GA,Georgia,554,749,55345
11,34,NJ,New Jersey,521,669,62209
11,08,CO,Colorado,521,638,66210
11,53,WA,Washington,395,528,47870
11,26,MI,Michigan,289,389,34315
11,09,CT,Connecticut,283,365,30244
11,39,OH,Ohio,267,370,26089
11,45,SC,South Carolina,248,347,31133
11,47,TN,Tennessee,209,281,22281
11,27,MN,Minnesota,180,231,18163
11,41,OR,Oregon,170,211,17068
11,04,AZ,Arizona,167,209,14751
11,10,DE,Delaware,132,189,20419
11,55,WI,Wisconsin,130,177,13464
11,18,IN,Indiana,119,159,10952
11,22,LA,Louisiana,116,148,12599
11,29,MO,Missouri,112,141,10677
11,54,WV,West Virginia,110,150,13488
11,32,NV,Nevada,100,134,11424
11,15,HI,Hawaii,96,151,13645
11,23,ME,Maine,93,124,12625
11,01,AL,Alabama,89,141,8711
11,33,NH,New Hampshire,84,117,11746
11,49,UT,Utah,82,105,10273
11,44,RI,Rhode Island,79,110,8155
11,50,VT,Vermont,70,99,10408
11,40,OK,Oklahoma,65,101,5660
11,21,KY,Kentucky,65,89,6990
11,35,NM,New Mexico,61,95,7590
11,20,KS,Kansas,51,90,4397
11,28,MS,Mississippi,45,59,3518
11,05,AR,Arkansas,45,69,4482
11,16,ID,Idaho,42,68,4762
11,19,IA,Iowa,33,45,3437
11,30,MT,Montana,32,41,2031
11,46,SD,South Dakota,24,41,3555
11,02,AK,Alaska,22,33,2419
11,31,NE,Nebraska,20,31,1333
11,56,WY,Wyoming,13,20,1953
11,38,ND,North Dakota,10,16,619
12,96,FL,FL Total Migration-US and Foreign,308392,509572,23426720
12,97,FL,FL Total Migration-US,298763,493496,22745871
12,98,FL,FL Total Migration-Foreign,9629,16076,680849
12,97,FL,FL Total Migration-Same State,380420,641780,26121835
12,12,FL,FL Non-migrants,8674839,16303618,844657825
12,13,GA,Georgia,28263,50483,1840880
12,48,TX,Texas,24196,41655,1694541
12,36,NY,New York,22011,32133,1977363
12,37,NC,North Carolina,20553,34859,1589532
12,06,CA,California,14113,21724,1328212
12,47,TN,Tennessee,12505,21857,945287
12,51,VA,Virginia,12414,21273,1014882
12,42,PA,Pennsylvania,11056,17742,801694
12,39,OH,Ohio,10564,17631,757833
12,45,SC,South Carolina,9651,16939,705605
12,57,FR,Foreign,9629,16076,680849
12,17,IL,Illinois,9299,14375,898891
12,34,NJ,New Jersey,9047,14182,785341
12,08,CO,Colorado,8639,13183,656331
12,01,AL,Alabama,8410,15260,514048
12,26,MI,Michigan,8263,13393,639890
12,25,MA,Massachusetts,8058,12048,666088
12,18,IN,Indiana,7213,12410,468248
12,24,MD,Maryland,5941,9616,471354
12,53,WA,Washington,5333,8416,433515
12,21,KY,Kentucky,4792,8292,278798
12,04,AZ,Arizona,4682,7446,384377
12,09,CT,Connecticut,4519,7177,400305
12,29,MO,Missouri,4238,7174,317559
12,55,WI,Wisconsin,3779,6107,294242
12,27,MN,Minnesota,3054,4925,266129
12,32,NV,Nevada,3001,4674,216534
12,22,LA,Louisiana,2765,4590,180898
12,28,MS,Mississippi,2167,3883,126274
12,40,OK,Oklahoma,2159,3819,117266
12,23,ME,Maine,2029,3280,144411
12,41,OR,Oregon,2012,2976,135521
12,49,UT,Utah,1995,3465,167590
12,05,AR,Arkansas,1933,3541,116336
12,20,KS,Kansas,1848,3278,120746
12,33,NH,New Hampshire,1842,2893,151029
12,19,IA,Iowa,1754,2849,125837
12,54,WV,West Virginia,1581,2761,85117
12,35,NM,New Mexico,1579,2677,114734
12,11,DC,District of Columbia,1521,1873,129720
12,44,RI,Rhode Island,1475,2315,117664
12,15,HI,Hawaii,1409,2493,93164
12,31,NE,Nebraska,1211,2030,71884
12,10,DE,Delaware,1141,1844,84267
12,02,AK,Alaska,866,1502,48818
12,16,ID,Idaho,808,1423,51851
12,50,VT,Vermont,778,1239,67047
12,30,MT,Montana,708,1151,55299
12,46,SD,South Dakota,617,1000,34005
12,38,ND,North Dakota,518,892,26406
12,56,WY,Wyoming,453,748,32510
13,96,GA,GA Total Migration-US and Foreign,136552,235211,9881998
13,97,GA,GA Total Migration-US,133573,229794,9655795
13,98,GA,GA Total Migration-Foreign,2979,5417,226203
13,97,GA,GA Total Migration-Same State,242990,441391,15245862
13,13,GA,GA Non-migrants,3777248,7730541,345942869
13,12,FL,Florida,23475,40689,2144313
13,48,TX,Texas,10897,19575,748318
13,45,SC,South Carolina,9309,16296,752790
13,01,AL,Alabama,9224,17174,563162
13,37,NC,North Carolina,9082,15632,651635
13,47,TN,Tennessee,8430,14326,618009
13,06,CA,California,6626,10315,502361
13,36,NY,New York,5842,8717,401779
13,51,VA,Virginia,4876,8619,340268
13,17,IL,Illinois,3112,4959,200643
13,08,CO,Colorado,3057,4919,240248
13,57,FR,Foreign,2979,5417,226203
13,39,OH,Ohio,2912,4981,168028
13,42,PA,Pennsylvania,2668,4461,177935
13,24,MD,Maryland,2434,3994,153658
13,53,WA,Washington,2374,3924,187906
13,26,MI,Michigan,2278,3852,121420
13,34,NJ,New Jersey,1893,3131,131607
13,04,AZ,Arizona,1802,3177,125144
13,22,LA,Louisiana,1747,3156,88646
13,18,IN,Indiana,1700,3080,94631
13,25,MA,Massachusetts,1607,2382,115640
13,21,KY,Kentucky,1574,2945,92140
13,28,MS,Mississippi,1551,2865,79929
13,29,MO,Missouri,1435,2608,85552
13,32,NV,Nevada,1030,1757,57044
13,55,WI,Wisconsin,991,1674,60960
13,27,MN,Minnesota,871,1504,57019
13,09,CT,Connecticut,858,1423,55787
13,05,AR,Arkansas,853,1569,50665
13,40,OK,Oklahoma,827,1611,45185
13,20,KS,Kansas,794,1579,47327
13,11,DC,District of Columbia,791,992,61527
13,49,UT,Utah,778,1345,69130
13,15,HI,Hawaii,677,1367,38547
13,41,OR,Oregon,656,1089,49044
13,19,IA,Iowa,508,931,27492
13,35,NM,New Mexico,437,753,30641
13,02,AK,Alaska,415,798,22433
13,31,NE,Nebraska,388,734,20079
13,54,WV,West Virginia,382,691,19667
13,10,DE,Delaware,334,594,19933
13,30,MT,Montana,324,559,22446
13,16,ID,Idaho,310,550,19610
13,23,ME,Maine,302,500,22105
13,44,RI,Rhode Island,233,395,14174
13,33,NH,New Hampshire,230,369,16557
13,38,ND,North Dakota,210,402,8793
13,46,SD,South Dakota,170,303,12470
13,56,WY,Wyoming,164,311,11039
13,50,VT,Vermont,135,217,10355
15,96,HI,HI Total Migration-US and Foreign,28968,54517,2054760
15,97,HI,HI Total Migration-US,27623,51856,1957454
15,98,HI,HI Total Migration-Foreign,1345,2661,97306
15,97,HI,HI Total Migration-Same State,2830,4679,189991
15,15,HI,HI Non-migrants,575161,1090798,49886404
15,06,CA,California,5048,8376,407630
15,53,WA,Washington,2451,4424,183104
15,48,TX,Texas,2381,5069,160275
15,32,NV,Nevada,1863,3445,125582
15,12,FL,Florida,1553,2977,120605
15,57,FR,Foreign,1345,2661,97306
15,51,VA,Virginia,1169,2641,98062
15,08,CO,Colorado,1159,2143,79805
15,41,OR,Oregon,999,1613,62579
15,04,AZ,Arizona,921,1564,63771
15,37,NC,North Carolina,809,1763,54107
15,13,GA,Georgia,711,1558,43712
15,36,NY,New York,699,1119,49740
15,49,UT,Utah,655,1351,38368
15,24,MD,Maryland,505,1009,40131
15,17,IL,Illinois,399,665,26906
15,47,TN,Tennessee,392,810,26226
15,29,MO,Missouri,355,748,20748
15,45,SC,South Carolina,355,745,23661
15,42,PA,Pennsylvania,327,516,20004
15,39,OH,Ohio,301,589,18499
15,02,AK,Alaska,267,512,15980
15,25,MA,Massachusetts,266,429,18163
15,40,OK,Oklahoma,253,540,13179
15,26,MI,Michigan,250,412,17503
15,34,NJ,New Jersey,247,415,16570
15,16,ID,Idaho,247,489,15971
15,01,AL,Alabama,245,556,18709
15,20,KS,Kansas,225,509,13687
15,27,MN,Minnesota,215,350,11495
15,21,KY,Kentucky,196,443,11771
15,55,WI,Wisconsin,191,338,14557
15,18,IN,Indiana,190,353,11850
15,19,IA,Iowa,176,374,8533
15,22,LA,Louisiana,174,340,9159
15,35,NM,New Mexico,168,323,12762
15,05,AR,Arkansas,149,329,6115
15,09,CT,Connecticut,145,300,11651
15,30,MT,Montana,137,231,10807
