y2_statefips,y1_statefips,y1_state,y1_state_name,n1,n2,AGI
02,15,HI,Hawaii,267,512,15980
02,26,MI,Michigan,258,400,14546
02,47,TN,Tennessee,258,499,16014
02,17,IL,Illinois,257,400,16232
02,27,MN,Minnesota,244,358,14444
02,29,MO,Missouri,231,445,12086
02,40,OK,Oklahoma,226,460,14518
02,01,AL,Alabama,210,403,12585
02,45,SC,South Carolina,204,378,11676
02,55,WI,Wisconsin,195,307,11249
02,20,KS,Kansas,172,382,10767
02,35,NM,New Mexico,170,320,10750
02,24,MD,Maryland,163,250,11752
02,22,LA,Louisiana,150,337,9821
02,18,IN,Indiana,148,237,9247
02,25,MA,Massachusetts,137,204,8245
02,56,WY,Wyoming,136,225,8840
02,34,NJ,New Jersey,127,190,6897
02,21,KY,Kentucky,118,232,7263
02,05,AR,Arkansas,113,200,5630
02,19,IA,Iowa,94,169,4945
02,28,MS,Mississippi,92,177,5727
02,46,SD,South Dakota,85,150,5998
02,31,NE,Nebraska,82,152,4761
02,23,ME,Maine,81,142,4444
02,38,ND,North Dakota,75,127,4013
02,09,CT,Connecticut,65,94,3459
02,54,WV,West Virginia,41,60,2217
02,33,NH,New Hampshire,41,64,2669
02,50,VT,Vermont,35,43,1778
02,10,DE,Delaware,31,59,1766
02,11,DC,District of Columbia,22,33,2419
02,44,RI,Rhode Island,20,32,958
04,96,AZ,AZ Total Migration-US and Foreign,123310,205637,10765867
04,97,AZ,AZ Total Migration-US,121675,202429,10646219
04,98,AZ,AZ Total Migration-Foreign,1635,3208,119647
04,97,AZ,AZ Total Migration-Same State,49536,87245,3063368
04,04,AZ,AZ Non-migrants,2751830,5449252,252563347
04,06,CA,California,28402,47885,2486771
04,48,TX,Texas,8463,14676,711046
04,53,WA,Washington,8011,13636,899193
04,08,CO,Colorado,6012,9585,584461
04,17,IL,Illinois,5528,8751,624306
04,12,FL,Florida,4682,7446,384377
04,32,NV,Nevada,4057,6991,315619
04,41,OR,Oregon,4007,6453,392021
04,35,NM,New Mexico,3435,5969,207629
04,49,UT,Utah,3210,6079,245919
04,27,MN,Minnesota,3090,4889,410711
04,36,NY,New York,2879,4349,246817
04,26,MI,Michigan,2568,4178,202882
04,55,WI,Wisconsin,2415,3871,183404
04,39,OH,Ohio,2314,3749,187626
04,42,PA,Pennsylvania,1968,3037,186879
04,51,VA,Virginia,1804,3039,175795
04,37,NC,North Carolina,1804,3062,129285
04,13,GA,Georgia,1802,3177,125144
04,16,ID,Idaho,1745,3043,122048
04,18,IN,Indiana,1741,2862,134822
04,29,MO,Missouri,1738,2798,134018
04,57,FR,Foreign,1635,3208,119647
04,47,TN,Tennessee,1405,2373,124164
04,19,IA,Iowa,1308,2029,101401
04,34,NJ,New Jersey,1287,2040,123616
04,30,MT,Montana,1144,1856,91731
04,25,MA,Massachusetts,1091,1614,103677
04,20,KS,Kansas,1020,1721,83315
04,24,MD,Maryland,1012,1608,92266
04,31,NE,Nebraska,995,1644,82945
04,40,OK,Oklahoma,961,1674,55565
04,02,AK,Alaska,926,1630,69023
04,15,HI,Hawaii,921,1564,63771
04,46,SD,South Dakota,901,1466,65853
04,45,SC,South Carolina,822,1426,58128
04,38,ND,North Dakota,680,1132,55769
04,09,CT,Connecticut,640,1014,59499
04,21,KY,Kentucky,623,1061,42551
04,56,WY,Wyoming,619,1049,44820
04,22,LA,Louisiana,616,1025,35917
04,01,AL,Alabama,604,1067,40409
04,05,AR,Arkansas,582,1014,33285
04,28,MS,Mississippi,345,610,18966
04,33,NH,New Hampshire,327,551,26351
04,23,ME,Maine,304,474,17301
04,54,WV,West Virginia,184,287,12328
04,10,DE,Delaware,174,267,10455
04,50,VT,Vermont,174,256,14419
04,44,RI,Rhode Island,168,243,13171
04,11,DC,District of Columbia,167,209,14751
05,96,AR,AR Total Migration-US and Foreign,37334,69149,2350837
05,97,AR,AR Total Migration-US,36997,68449,2330149
05,98,AR,AR Total Migration-Foreign,337,700,20688
05,97,AR,AR Total Migration-Same State,45859,85196,2220972
05,05,AR,AR Non-migrants,1036813,2178548,84247653
05,48,TX,Texas,7451,13787,498899
05,29,MO,Missouri,3265,5776,175296
05,40,OK,Oklahoma,2953,5595,133710
05,06,CA,California,2736,5206,188510
05,47,TN,Tennessee,1960,3544,117653
05,12,FL,Florida,1933,3541,116336
05,22,LA,Louisiana,1423,2679,78531
05,08,CO,Colorado,1100,1971,82990
05,17,IL,Illinois,1059,1834,80815
05,28,MS,Mississippi,1033,1908,51875
05,04,AZ,Arizona,859,1652,58589
05,13,GA,Georgia,853,1569,50665
05,20,KS,Kansas,760,1326,45426
05,37,NC,North Carolina,623,1175,43212
05,53,WA,Washington,615,1212,48472
05,51,VA,Virginia,489,945,42560
05,36,NY,New York,464,794,27563
05,01,AL,Alabama,464,847,28590
05,39,OH,Ohio,462,811,31987
05,18,IN,Indiana,438,874,23857
05,19,IA,Iowa,433,809,30642
05,26,MI,Michigan,425,768,23793
05,41,OR,Oregon,396,757,23204
05,21,KY,Kentucky,349,613,18408
05,42,PA,Pennsylvania,344,633,24778
05,32,NV,Nevada,338,619,19744
05,57,FR,Foreign,337,700,20688
05,55,WI,Wisconsin,334,586,20535
05,49,UT,Utah,328,724,22853
05,27,MN,Minnesota,325,586,25210
05,45,SC,South Carolina,312,570,18827
05,31,NE,Nebraska,274,533,16670
05,35,NM,New Mexico,213,385,14004
05,34,NJ,New Jersey,209,373,23594
05,24,MD,Maryland,206,363,15082
05,16,ID,Idaho,204,464,10183
05,25,MA,Massachusetts,188,326,14938
05,46,SD,South Dakota,165,331,19676
05,15,HI,Hawaii,149,329,6115
05,02,AK,Alaska,145,302,9578
05,30,MT,Montana,126,250,7141
05,56,WY,Wyoming,108,208,6321
05,38,ND,North Dakota,98,186,5653
05,09,CT,Connecticut,86,150,7545
05,54,WV,West Virginia,70,140,4827
05,33,NH,New Hampshire,47,96,2345
05,23,ME,Maine,47,75,2287
05,11,DC,District of Columbia,45,69,4482
05,10,DE,Delaware,42,83,2987
05,44,RI,Rhode Island,34,54,2483
05,50,VT,Vermont,17,21,710
06,96,CA,CA Total Migration-US and Foreign,262257,406844,25101602
06,97,CA,CA Total Migration-US,252863,389700,24154333
06,98,CA,CA Total Migration-Foreign,9394,17144,947270
06,97,CA,CA Total Migration-Same State,484153,798517,47546905
06,06,CA,CA Non-migrants,15314612,30214656,1772983171
06,48,TX,Texas,24970,41232,2384297
06,36,NY,New York,18440,24798,2838418
06,53,WA,Washington,17871,27750,2077271
06,04,AZ,Arizona,16283,26082,1224370
06,32,NV,Nevada,14775,25024,1172689
06,12,FL,Florida,14113,21724,1328212
06,17,IL,Illinois,10407,14931,1130088
06,41,OR,Oregon,10369,15353,863548
06,08,CO,Colorado,9699,14394,877153
06,57,FR,Foreign,9394,17144,947270
06,51,VA,Virginia,8264,13940,763296
06,25,MA,Massachusetts,7767,10215,903230
06,13,GA,Georgia,6626,10315,502361
06,42,PA,Pennsylvania,6617,8987,705710
06,34,NJ,New Jersey,6470,9468,821097
06,37,NC,North Carolina,6470,10665,523089
06,26,MI,Michigan,5218,7596,498041
06,15,HI,Hawaii,5048,8376,407630
06,49,UT,Utah,4787,8013,363946
06,24,MD,Maryland,4708,6977,436144
06,39,OH,Ohio,4702,6910,412150
06,47,TN,Tennessee,3810,6275,327360
06,27,MN,Minnesota,3299,4778,326822
06,29,MO,Missouri,3246,5027,250216
06,16,ID,Idaho,3092,5172,256283
06,18,IN,Indiana,3064,4567,227200
06,55,WI,Wisconsin,2645,3860,218430
06,09,CT,Connecticut,2534,3536,312205
06,35,NM,New Mexico,2364,3778,159746
06,45,SC,South Carolina,2322,3857,162814
06,40,OK,Oklahoma,2178,3643,117124
06,22,LA,Louisiana,2019,3223,141899
06,11,DC,District of Columbia,1789,2217,217251
06,20,KS,Kansas,1711,2867,114859
06,01,AL,Alabama,1589,2630,111006
06,21,KY,Kentucky,1362,2253,91991
06,19,IA,Iowa,1351,2063,91449
06,30,MT,Montana,1338,2046,95234
06,05,AR,Arkansas,1313,2218,84430
06,02,AK,Alaska,1143,1903,71061
06,31,NE,Nebraska,1047,1716,68711
06,28,MS,Mississippi,973,1672,59967
06,33,NH,New Hampshire,761,1056,74669
06,44,RI,Rhode Island,754,1143,64198
06,23,ME,Maine,622,904,47711
06,56,WY,Wyoming,609,988,57823
06,46,SD,South Dakota,583,912,37268
06,38,ND,North Dakota,492,808,28868
06,10,DE,Delaware,475,720,46341
06,50,VT,Vermont,440,595,35291
06,54,WV,West Virginia,334,523,23367
08,96,CO,CO Total Migration-US and Foreign,123373,191500,10172691
08,97,CO,CO Total Migration-US,121390,187420,10018545
08,98,CO,CO Total Migration-Foreign,1983,4080,154145
08,97,CO,CO Total Migration-Same State,137982,213365,11017520
08,08,CO,CO Non-migrants,2313002,4460402,258758468
08,48,TX,Texas,14923,25282,1326579
08,06,CA,California,14044,21800,1442518
08,12,FL,Florida,8639,13183,656331
08,04,AZ,Arizona,5683,8903,466663
08,17,IL,Illinois,4686,6569,478379
08,36,NY,New York,3987,5394,385164
08,53,WA,Washington,3480,5520,335071
08,51,VA,Virginia,3276,5190,292476
08,37,NC,North Carolina,3117,5088,237356
08,13,GA,Georgia,3057,4919,240248
08,35,NM,New Mexico,2743,4498,196673
08,39,OH,Ohio,2651,3704,191294
08,42,PA,Pennsylvania,2599,3567,210686
08,29,MO,Missouri,2523,3832,202532
08,27,MN,Minnesota,2428,3332,185784
08,20,KS,Kansas,2283,3781,149695
08,26,MI,Michigan,2282,3112,159323
08,49,UT,Utah,2240,3732,156882
08,55,WI,Wisconsin,2103,2869,160771
08,41,OR,Oregon,2061,3029,164352
08,47,TN,Tennessee,2056,3242,160053
08,25,MA,Massachusetts,2017,2544,189362
08,57,FR,Foreign,1983,4080,154145
08,32,NV,Nevada,1917,3112,139843
08,56,WY,Wyoming,1874,2897,129923
08,18,IN,Indiana,1847,2603,120951
08,40,OK,Oklahoma,1839,3262,123214
08,31,NE,Nebraska,1802,2752,114384
08,24,MD,Maryland,1731,2631,161216
08,34,NJ,New Jersey,1522,2150,153739
08,19,IA,Iowa,1504,2210,100109
08,22,LA,Louisiana,1336,2124,81943
08,45,SC,South Carolina,1323,2057,91835
08,15,HI,Hawaii,1159,2143,79805
08,01,AL,Alabama,1135,1925,75846
08,30,MT,Montana,1085,1591,71454
08,16,ID,Idaho,1011,1663,67861
08,09,CT,Connecticut,883,1147,76736
08,05,AR,Arkansas,875,1397,53073
08,21,KY,Kentucky,768,1296,49633
08,46,SD,South Dakota,716,1089,40552
08,02,AK,Alaska,697,1237,47851
08,28,MS,Mississippi,603,1046,31461
08,38,ND,North Dakota,538,896,35178
08,11,DC,District of Columbia,521,638,66210
08,33,NH,New Hampshire,454,576,30356
08,23,ME,Maine,381,497,20343
08,50,VT,Vermont,349,448,22398
08,54,WV,West Virginia,222,316,11835
08,44,RI,Rhode Island,210,312,16293
08,10,DE,Delaware,210,315,16312
09,96,CT,CT Total Migration-US and Foreign,48748,78479,5408367
09,97,CT,CT Total Migration-US,47953,76966,5314233
09,98,CT,CT Total Migration-Foreign,795,1513,94134
09,97,CT,CT Total Migration-Same State,35019,54503,2627573
09,09,CT,CT Non-migrants,1485668,2835790,193117324
09,36,NY,New York,15535,26693,2411957
09,25,MA,Massachusetts,6006,8873,519656
09,12,FL,Florida,4519,7177,400305
09,34,NJ,New Jersey,2242,3556,293775
09,06,CA,California,2146,3292,243954
09,44,RI,Rhode Island,1769,2739,124871
09,42,PA,Pennsylvania,1504,2271,123977
09,48,TX,Texas,1442,2376,157528
09,37,NC,North Carolina,1145,1802,85602
09,51,VA,Virginia,1055,1772,93676
09,13,GA,Georgia,858,1423,55787
09,57,FR,Foreign,795,1513,94134
09,24,MD,Maryland,739,1075,62708
09,45,SC,South Carolina,671,1028,42854
09,08,CO,Colorado,661,1018,61194
09,17,IL,Illinois,634,972,75861
09,33,NH,New Hampshire,611,903,51712
09,39,OH,Ohio,511,781,45704
09,04,AZ,Arizona,480,755,39138
09,23,ME,Maine,476,739,34848
09,53,WA,Washington,445,764,43617
09,50,VT,Vermont,428,633,33140
09,26,MI,Michigan,373,560,30052
09,47,TN,Tennessee,368,589,31844
09,11,DC,District of Columbia,283,365,30244
09,18,IN,Indiana,252,368,15550
09,41,OR,Oregon,218,333,19447
09,29,MO,Missouri,208,343,17555
09,27,MN,Minnesota,197,277,14445
09,32,NV,Nevada,191,286,11951
09,55,WI,Wisconsin,183,279,12150
09,49,UT,Utah,173,293,13587
09,01,AL,Alabama,162,257,9908
09,15,HI,Hawaii,145,300,11651
09,22,LA,Louisiana,136,223,8305
09,10,DE,Delaware,131,210,10228
09,21,KY,Kentucky,130,210,10607
09,35,NM,New Mexico,116,182,7818
09,40,OK,Oklahoma,110,191,8767
09,19,IA,Iowa,97,136,6835
09,20,KS,Kansas,88,125,5600
09,05,AR,Arkansas,79,120,5223
09,31,NE,Nebraska,74,122,6035
09,28,MS,Mississippi,64,102,3411
09,54,WV,West Virginia,62,107,3847
09,30,MT,Montana,53,73,3255
09,16,ID,Idaho,52,76,4395
09,46,SD,South Dakota,43,76,3638
09,02,AK,Alaska,38,52,2907
09,38,ND,North Dakota,30,43,1979
09,56,WY,Wyoming,20,26,1135
10,96,DE,DE Total Migration-US and Foreign,21551,36247,1900085
10,97,DE,DE Total Migration-US,21280,35759,1881907
10,98,DE,DE Total Migration-Foreign,271,488,18179
10,97,DE,DE Total Migration-Same State,4326,7567,283392
10,10,DE,DE Non-migrants,403901,777967,37188509
10,42,PA,Pennsylvania,5744,9859,496948
10,24,MD,Maryland,3847,6380,366519
10,34,NJ,New Jersey,2434,4117,246833
10,36,NY,New York,1874,3139,166347
10,12,FL,Florida,1141,1844,84267
10,51,VA,Virginia,1084,1846,111480
10,06,CA,California,532,850,53707
10,48,TX,Texas,511,857,43073
10,37,NC,North Carolina,501,840,35091
10,13,GA,Georgia,334,594,19933
10,57,FR,Foreign,271,488,18179
10,25,MA,Massachusetts,233,360,20177
10,45,SC,South Carolina,225,384,15107
10,09,CT,Connecticut,218,348,21582
10,39,OH,Ohio,195,350,15724
10,04,AZ,Arizona,176,290,16063
10,47,TN,Tennessee,156,248,9242
10,17,IL,Illinois,154,258,12825
10,08,CO,Colorado,147,229,10641
10,11,DC,District of Columbia,132,189,20419
10,26,MI,Michigan,116,180,7551
10,53,WA,Washington,104,176,8915
10,18,IN,Indiana,94,142,5417
10,29,MO,Missouri,90,154,5789
10,54,WV,West Virginia,89,147,5730
10,22,LA,Louisiana,77,128,5063
10,33,NH,New Hampshire,75,121,7268
10,32,NV,Nevada,74,123,5528
10,01,AL,Alabama,69,116,4106
10,55,WI,Wisconsin,64,100,4985
10,27,MN,Minnesota,61,98,4573
10,44,RI,Rhode Island,56,96,2882
10,40,OK,Oklahoma,56,96,3513
10,23,ME,Maine,56,89,4975
10,21,KY,Kentucky,51,104,4444
10,15,HI,Hawaii,49,88,2987
10,41,OR,Oregon,47,74,4276
10,20,KS,Kansas,47,74,3030
10,49,UT,Utah,46,95,3639
10,35,NM,New Mexico,46,86,3561
10,28,MS,Mississippi,42,75,2191
10,19,IA,Iowa,33,47,2180
10,05,AR,Arkansas,32,59,2483
10,50,VT,Vermont,26,38,2098
10,02,AK,Alaska,26,54,2104
10,31,NE,Nebraska,25,43,1335
10,56,WY,Wyoming,21,37,1274
10,46,SD,South Dakota,20,29,936
10,16,ID,Idaho,18,54,1475
10,38,ND,North Dakota,17,30,734
10,30,MT,Montana,15,24,886
11,96,DC,DC Total Migration-US and Foreign,33508,42408,2903772
11,97,DC,DC Total Migration-US,32848,41301,2825041
11,98,DC,DC Total Migration-Foreign,660,1107,78731
11,11,DC,DC Non-migrants,268556,436527,37934858
11,24,MD,Maryland,7688,11241,573413
11,51,VA,Virginia,5130,6216,529588
11,36,NY,New York,2410,2834,270460
11,06,CA,California,2037,2432,207384
11,12,FL,Florida,1521,1873,129720
11,42,PA,Pennsylvania,1297,1453,96516
11,25,MA,Massachusetts,1236,1394,117255
11,48,TX,Texas,1180,1460,99692
11,37,NC,North Carolina,1061,1338,80528
11,34,NJ,New Jersey,931,1036,74240
11,17,IL,Illinois,824,941,73997
11,13,GA,Georgia,791,992,61527
11,57,FR,Foreign,660,1107,78731
11,39,OH,Ohio,537,634,39824
11,09,CT,Connecticut,504,579,39373
11,26,MI,Michigan,489,564,34415
11,53,WA,Washington,447,594,50372
11,08,CO,Colorado,427,516,33689
11,47,TN,Tennessee,355,416,27012
11,45,SC,South Carolina,346,423,22436
11,04,AZ,Arizona,277,316,19564
11,27,MN,Minnesota,265,306,18627
11,18,IN,Indiana,232,266,15393
11,29,MO,Missouri,209,223,14089
11,22,LA,Louisiana,207,253,14842
11,41,OR,Oregon,180,215,13650
11,55,WI,Wisconsin,171,202,12289
11,10,DE,Delaware,167,203,15057
11,01,AL,Alabama,165,188,12918
11,21,KY,Kentucky,146,172,8993
11,44,RI,Rhode Island,132,164,10726
11,19,IA,Iowa,130,157,10449
11,33,NH,New Hampshire,122,146,9833
11,32,NV,Nevada,114,145,7324
11,23,ME,Maine,109,127,7734
11,49,UT,Utah,101,120,7912
11,15,HI,Hawaii,96,140,8873
11,50,VT,Vermont,95,105,7108
11,20,KS,Kansas,94,115,5092
11,54,WV,West Virginia,89,114,5315
11,28,MS,Mississippi,76,105,4943
11,40,OK,Oklahoma,75,106,5370
11,35,NM,New Mexico,75,97,7971
11,05,AR,Arkansas,67,85,4028
11,31,NE,Nebraska,58,65,3873
11,16,ID,Idaho,51,60,2718
11,30,MT,Montana,37,46,1972
11,02,AK,Alaska,27,32,1843
11,46,SD,South Dakota,26,38,1862
11,56,WY,Wyoming,23,29,2077
11,38,ND,North Dakota,21,25,1156
12,96,FL,FL Total Migration-US and Foreign,363294,623517,44041297
12,97,FL,FL Total Migration-US,354112,605238,43392569
12,98,FL,FL Total Migration-Foreign,9182,18279,648728
12,97,FL,FL Total Migration-Same State,380420,641780,26121835
12,12,FL,FL Non-migrants,8674839,16303618,844657825
12,36,NY,New York,43187,71476,5753306
12,13,GA,Georgia,23475,40689,2144313
12,06,CA,California,20241,34248,2639386
12,34,NJ,New Jersey,20113,34761,2957951
12,48,TX,Texas,20050,35016,1838742
12,42,PA,Pennsylvania,16395,27392,1973502
12,17,IL,Illinois,14834,24958,3309769
12,37,NC,North Carolina,14530,25024,1398938
12,51,VA,Virginia,14194,25540,1684302
12,39,OH,Ohio,13170,21767,1578098
12,25,MA,Massachusetts,12159,19927,2541416
12,26,MI,Michigan,10659,17716,1264547
12,47,TN,Tennessee,9475,16593,815976
12,24,MD,Maryland,9442,15937,1323472
12,57,FR,Foreign,9182,18279,648728
12,08,CO,Colorado,9070,15384,954126
12,09,CT,Connecticut,7668,12876,1210370
12,18,IN,Indiana,7615,13343,796728
12,45,SC,South Carolina,7188,12237,552763
12,01,AL,Alabama,7060,12289,524870
12,53,WA,Washington,5661,10597,745422
12,04,AZ,Arizona,5096,8474,482120
12,55,WI,Wisconsin,5044,8428,625431
12,29,MO,Missouri,5034,8827,592591
12,27,MN,Minnesota,4951,8727,859089
12,21,KY,Kentucky,4578,7894,511311
12,32,NV,Nevada,3449,5914,366691
12,22,LA,Louisiana,3359,5814,303676
12,33,NH,New Hampshire,2696,4426,418349
12,28,MS,Mississippi,2359,4111,180198
12,41,OR,Oregon,2289,3915,188049
12,44,RI,Rhode Island,2235,3739,271312
12,40,OK,Oklahoma,2213,3998,171263
12,49,UT,Utah,2210,4228,203503
12,23,ME,Maine,2185,3483,229664
12,20,KS,Kansas,2142,3802,212531
12,19,IA,Iowa,2080,3537,225146
12,05,AR,Arkansas,1743,3147,168386
12,54,WV,West Virginia,1562,2608,140591
12,15,HI,Hawaii,1553,2977,120605
12,10,DE,Delaware,1546,2618,169481
12,35,NM,New Mexico,1452,2607,109777
12,31,NE,Nebraska,1411,2559,138685
12,11,DC,District of Columbia,1200,1645,213006
12,50,VT,Vermont,1043,1634,107070
12,16,ID,Idaho,991,1892,72723
12,02,AK,Alaska,970,1916,73719
12,30,MT,Montana,736,1217,61163
12,46,SD,South Dakota,702,1282,60959
12,38,ND,North Dakota,596,1107,52515
12,56,WY,Wyoming,501,942,54969
13,96,GA,GA Total Migration-US and Foreign,150619,270317,10560475
13,97,GA,GA Total Migration-US,148244,265330,10402156
13,98,GA,GA Total Migration-Foreign,2375,4987,158319
13,97,GA,GA Total Migration-Same State,242990,441391,15245862
13,13,GA,GA Non-migrants,3777248,7730541,345942869
13,12,FL,Florida,28263,50483,1840880
13,36,NY,New York,9138,15814,611641
13,48,TX,Texas,9120,16796,660580
13,06,CA,California,8796,15739,793031
13,01,AL,Alabama,8527,15500,466822
13,37,NC,North Carolina,8487,15003,590233
13,45,SC,South Carolina,8328,14440,505448
13,47,TN,Tennessee,7832,13845,522982
13,51,VA,Virginia,5099,9204,400793
13,17,IL,Illinois,4120,7240,344470
13,42,PA,Pennsylvania,3853,6686,269496
13,34,NJ,New Jersey,3725,6884,302614
13,39,OH,Ohio,3693,6372,253358
13,24,MD,Maryland,3112,5447,230066
13,26,MI,Michigan,2816,5101,196662
13,08,CO,Colorado,2571,4673,194905
13,57,FR,Foreign,2375,4987,158319
13,53,WA,Washington,2278,4447,208824
13,22,LA,Louisiana,2194,3938,115357
13,04,AZ,Arizona,2084,3813,148510
13,18,IN,Indiana,2053,3687,129817
13,25,MA,Massachusetts,1906,3182,197751
13,28,MS,Mississippi,1877,3301,90814
13,21,KY,Kentucky,1625,3044,98518
13,29,MO,Missouri,1621,2969,148122
13,09,CT,Connecticut,1341,2324,108889
13,55,WI,Wisconsin,1151,2047,82728
13,27,MN,Minnesota,1122,2145,103316
13,32,NV,Nevada,1060,1973,62399
13,20,KS,Kansas,911,1794,63441
13,40,OK,Oklahoma,894,1661,50566
13,05,AR,Arkansas,824,1481,50901
13,49,UT,Utah,796,1580,57495
13,41,OR,Oregon,762,1296,59701
13,15,HI,Hawaii,711,1558,43712
13,19,IA,Iowa,561,996,37136
13,11,DC,District of Columbia,554,749,55345
13,35,NM,New Mexico,490,864,35360
13,02,AK,Alaska,480,1044,29933
13,54,WV,West Virginia,408,716,23530
13,10,DE,Delaware,408,681,23882
13,31,NE,Nebraska,374,668,26123
13,33,NH,New Hampshire,365,634,34061
13,44,RI,Rhode Island,337,580,23528
13,16,ID,Idaho,312,634,21641
13,23,ME,Maine,307,514,23474
13,30,MT,Montana,274,490,17014
13,38,ND,North Dakota,209,425,13027
13,46,SD,South Dakota,197,355,14966
13,56,WY,Wyoming,145,291,9487
13,50,VT,Vermont,133,222,8811
15,96,HI,HI Total Migration-US and Foreign,26422,48085,2065742
15,97,HI,HI Total Migration-US,25026,45031,1954096
15,98,HI,HI Total Migration-Foreign,1396,3054,111646
15,97,HI,HI Total Migration-Same State,2830,4679,189991
15,15,HI,HI Non-migrants,575161,1090798,49886404
15,06,CA,California,5598,9315,546992
15,48,TX,Texas,1891,3726,127669
15,53,WA,Washington,1761,3274,179651
15,12,FL,Florida,1409,2493,93164
15,57,FR,Foreign,1396,3054,111646
15,51,VA,Virginia,1026,2204,83558
15,08,CO,Colorado,915,1590,66311
15,32,NV,Nevada,873,1519,55343
15,36,NY,New York,841,1345,66330
15,04,AZ,Arizona,825,1426,68580
15,41,OR,Oregon,782,1231,53822
15,13,GA,Georgia,677,1367,38547
15,37,NC,North Carolina,674,1389,43461
15,24,MD,Maryland,558,1067,53670
15,49,UT,Utah,533,1113,35118
15,17,IL,Illinois,439,706,33238
15,45,SC,South Carolina,377,688,22433
15,42,PA,Pennsylvania,358,537,28383
15,39,OH,Ohio,342,554,22729
15,02,AK,Alaska,341,687,23874
15,47,TN,Tennessee,306,603,19542
15,25,MA,Massachusetts,294,445,24116
15,34,NJ,New Jersey,288,456,18122
15,26,MI,Michigan,285,472,16369
15,29,MO,Missouri,283,557,17029
15,16,ID,Idaho,231,430,13011
15,20,KS,Kansas,223,502,14160
15,27,MN,Minnesota,222,392,17018
15,40,OK,Oklahoma,216,428,10743
15,01,AL,Alabama,212,447,14614
15,18,IN,Indiana,208,346,12478
15,55,WI,Wisconsin,192,324,11626
15,21,KY,Kentucky,186,410,10291
15,09,CT,Connecticut,184,317,11976
15,35,NM,New Mexico,168,316,11916
15,22,LA,Louisiana,159,296,8403
15,19,IA,Iowa,118,197,5896
15,30,MT,Montana,115,206,9240
